timestamp,combined_score,alert_level,actual_label
2024-06-12 05:00:00,0.018541951856575905,NORMAL,0
2024-06-12 05:01:00,0.016449940707767383,NORMAL,0
2024-06-12 05:02:00,0.018822325702756642,NORMAL,0
2024-06-12 05:03:00,0.013703156507574022,NORMAL,0
2024-06-12 05:04:00,0.02062008609529585,NORMAL,0
2024-06-12 05:05:00,0.016553822901565582,NORMAL,0
2024-06-12 05:06:00,0.018588997383601962,NORMAL,0
2024-06-12 05:07:00,0.01858410788187757,NORMAL,0
2024-06-12 05:08:00,0.016928531924728304,NORMAL,0
2024-06-12 05:09:00,0.020700902543030683,NORMAL,0
2024-06-12 05:10:00,0.023369758276268842,NORMAL,0
2024-06-12 05:11:00,0.016635860080365092,NORMAL,0
2024-06-12 05:12:00,0.018434849236626177,NORMAL,0
2024-06-12 05:13:00,0.022584040535613897,NORMAL,0
2024-06-12 05:14:00,0.01836712861037813,NORMAL,0
2024-06-12 05:15:00,0.024404736638301984,NORMAL,0
2024-06-12 05:16:00,0.018861989276017992,NORMAL,0
2024-06-12 05:17:00,0.01697949942573905,NORMAL,0
2024-06-12 05:18:00,0.021043566502630714,NORMAL,0
2024-06-12 05:19:00,0.01893682255828753,NORMAL,0
2024-06-12 05:20:00,0.01661783113051206,NORMAL,0
2024-06-12 05:21:00,0.020896723067853604,NORMAL,0
2024-06-12 05:22:00,0.022742120377253743,NORMAL,0
2024-06-12 05:23:00,0.018947546155657618,NORMAL,0
2024-06-12 05:24:00,0.02095662701642141,NORMAL,0
2024-06-12 05:25:00,0.021075574662536387,NORMAL,0
2024-06-12 05:26:00,0.03691504392912611,NORMAL,0
2024-06-12 05:27:00,0.02726090680714697,NORMAL,0
2024-06-12 05:28:00,0.027177807804197075,NORMAL,0
2024-06-12 05:29:00,0.03314472908899188,NORMAL,0
2024-06-12 05:30:00,0.026889011018443855,NORMAL,0
2024-06-12 05:31:00,0.033455230289138854,NORMAL,0
2024-06-12 05:32:00,0.03333788143284619,NORMAL,0
2024-06-12 05:33:00,0.030510978374630217,NORMAL,0
2024-06-12 05:34:00,0.035594319241121414,NORMAL,0
2024-06-12 05:35:00,0.041130289630964406,NORMAL,0
2024-06-12 05:36:00,0.04147775502409787,NORMAL,0
2024-06-12 05:37:00,0.10921593439579011,NORMAL,0
2024-06-12 05:38:00,0.14281834411621094,NORMAL,0
2024-06-12 05:39:00,0.20622500395774843,NORMAL,0
2024-06-12 05:40:00,0.2398207745552063,NORMAL,0
2024-06-12 05:41:00,0.20258525443077088,NORMAL,0
2024-06-12 05:42:00,0.23824423980712892,NORMAL,0
2024-06-12 05:43:00,0.1642920513153076,NORMAL,0
2024-06-12 05:44:00,0.15772053557634352,NORMAL,0
2024-06-12 05:45:00,0.14289568728208543,NORMAL,0
2024-06-12 05:46:00,0.18877689969539643,NORMAL,0
2024-06-12 05:47:00,0.09125863072276116,NORMAL,0
2024-06-12 05:48:00,0.19869368481636046,NORMAL,0
2024-06-12 05:49:00,0.11148480141162873,NORMAL,0
2024-06-12 05:50:00,0.14402422058582307,NORMAL,0
2024-06-12 05:51:00,0.16953097438812256,NORMAL,0
2024-06-12 05:52:00,0.15097847670316697,NORMAL,0
2024-06-12 05:53:00,0.10403654474020005,NORMAL,0
2024-06-12 05:54:00,0.07889994421601296,NORMAL,0
2024-06-12 05:55:00,0.09891998144984246,NORMAL,0
2024-06-12 05:56:00,0.10689828974008561,NORMAL,0
2024-06-12 05:57:00,0.10543219494819642,NORMAL,0
2024-06-12 05:58:00,0.06050252686440945,NORMAL,0
2024-06-12 05:59:00,0.08300589925050736,NORMAL,0
2024-06-12 06:00:00,0.06102061547338963,NORMAL,0
2024-06-12 06:01:00,0.04802654060721398,NORMAL,0
2024-06-12 06:02:00,0.05296482361108065,NORMAL,0
2024-06-12 06:03:00,0.05339291287958622,NORMAL,0
2024-06-12 06:04:00,0.04566157610714436,NORMAL,0
2024-06-12 06:05:00,0.04552400239557028,NORMAL,0
2024-06-12 06:06:00,0.03818091742135584,NORMAL,0
2024-06-12 06:07:00,0.050855925925076005,NORMAL,0
2024-06-12 06:08:00,0.04565431239455938,NORMAL,0
2024-06-12 06:09:00,0.04453761597722769,NORMAL,0
2024-06-12 06:10:00,0.03830854941159487,NORMAL,0
2024-06-12 06:11:00,0.025936893306672575,NORMAL,0
2024-06-12 06:12:00,0.025267207415774467,NORMAL,0
2024-06-12 06:13:00,0.01976448340062052,NORMAL,0
2024-06-12 06:14:00,0.019389451790601014,NORMAL,0
2024-06-12 06:15:00,0.019201907987706362,NORMAL,0
2024-06-12 06:16:00,0.01982111805770546,NORMAL,0
2024-06-12 06:17:00,0.0219477338064462,NORMAL,0
2024-06-12 06:18:00,0.020461906988173722,NORMAL,0
2024-06-12 06:19:00,0.02066701029613614,NORMAL,0
2024-06-12 06:20:00,0.017738657825626433,NORMAL,0
2024-06-12 06:21:00,0.016351441653445365,NORMAL,0
2024-06-12 06:22:00,0.017304375706240535,NORMAL,0
2024-06-12 06:23:00,0.021459633931517605,NORMAL,0
2024-06-12 06:24:00,0.019413163496181367,NORMAL,0
2024-06-12 06:25:00,0.01929577936604619,NORMAL,0
2024-06-12 06:26:00,0.019342748291790484,NORMAL,0
2024-06-12 06:27:00,0.0217165441531688,NORMAL,0
2024-06-12 06:28:00,0.0198235279712826,NORMAL,0
2024-06-12 06:29:00,0.01720982702355832,NORMAL,0
2024-06-12 06:30:00,0.017816741656512022,NORMAL,0
2024-06-12 06:31:00,0.017341464114375413,NORMAL,0
2024-06-12 06:32:00,0.01301343309506774,NORMAL,0
2024-06-12 06:33:00,0.013214960124343634,NORMAL,0
2024-06-12 06:34:00,0.015145678688772025,NORMAL,0
2024-06-12 06:35:00,0.013095498097129166,NORMAL,0
2024-06-12 06:36:00,0.01514587275311351,NORMAL,0
2024-06-12 06:37:00,0.012949224515352398,NORMAL,0
2024-06-12 06:38:00,0.013134707359597087,NORMAL,0
2024-06-12 06:39:00,0.015239642500877382,NORMAL,0
2024-06-12 06:40:00,0.015577779534272852,NORMAL,0
2024-06-12 06:41:00,0.013492332317866385,NORMAL,0
2024-06-12 06:42:00,0.013690417993813753,NORMAL,0
2024-06-12 06:43:00,0.013393273123539984,NORMAL,0
2024-06-12 06:44:00,0.015543777412734928,NORMAL,0
2024-06-12 06:45:00,0.013984578557312489,NORMAL,0
2024-06-12 06:46:00,0.013544374390505255,NORMAL,0
2024-06-12 06:47:00,0.013421272405423224,NORMAL,0
2024-06-12 06:48:00,0.015412760233506562,NORMAL,0
2024-06-12 06:49:00,0.01351515391189605,NORMAL,0
2024-06-12 06:50:00,0.0133582450337708,NORMAL,0
2024-06-12 06:51:00,0.013624306081794203,NORMAL,0
2024-06-12 06:52:00,0.013700898632407189,NORMAL,0
2024-06-12 06:53:00,0.017705571543425322,NORMAL,0
2024-06-12 06:54:00,0.01323777030967176,NORMAL,0
2024-06-12 06:55:00,0.0139838260486722,NORMAL,0
2024-06-12 06:56:00,0.013479397993534804,NORMAL,0
2024-06-12 06:57:00,0.01339283575117588,NORMAL,0
2024-06-12 06:58:00,0.018733294619247318,NORMAL,0
2024-06-12 06:59:00,0.015316192792728545,NORMAL,0
2024-06-12 07:00:00,0.013296444679610431,NORMAL,0
2024-06-12 07:01:00,0.013307707861997187,NORMAL,0
2024-06-12 07:02:00,0.013615090877749026,NORMAL,0
2024-06-12 07:03:00,0.013369800535030663,NORMAL,0
2024-06-12 07:04:00,0.01336208045296371,NORMAL,0
2024-06-12 07:05:00,0.011383891911245884,NORMAL,0
2024-06-12 07:06:00,0.013389022218063474,NORMAL,0
2024-06-12 07:07:00,0.015404580543749036,NORMAL,0
2024-06-12 07:08:00,0.007735773636028171,NORMAL,0
2024-06-12 07:09:00,0.015222684513777496,NORMAL,0
2024-06-12 07:10:00,0.01365367522276938,NORMAL,0
2024-06-12 07:11:00,0.013300800824537874,NORMAL,0
2024-06-12 07:12:00,0.013211615861393512,NORMAL,0
2024-06-12 07:13:00,0.013486415625549853,NORMAL,0
2024-06-12 07:14:00,0.018255135215818882,NORMAL,0
2024-06-12 07:15:00,0.010979598844423892,NORMAL,0
2024-06-12 07:16:00,0.012939231889788062,NORMAL,0
2024-06-12 07:17:00,0.012204345065867529,NORMAL,0
2024-06-12 07:18:00,0.012230128600378521,NORMAL,0
2024-06-12 07:19:00,0.012286751019302756,NORMAL,0
2024-06-12 07:20:00,0.014308395654428752,NORMAL,0
2024-06-12 07:21:00,0.012040656104829395,NORMAL,0
2024-06-12 07:22:00,0.012044566448195838,NORMAL,0
2024-06-12 07:23:00,0.01404332355456427,NORMAL,0
2024-06-12 07:24:00,0.012046905744966353,NORMAL,0
2024-06-12 07:25:00,0.012051400660595391,NORMAL,0
2024-06-12 07:26:00,0.014042178377043458,NORMAL,0
2024-06-12 07:27:00,0.012058171033742838,NORMAL,0
2024-06-12 07:28:00,0.012045340668293648,NORMAL,0
2024-06-12 07:29:00,0.008051907114539063,NORMAL,0
2024-06-12 07:30:00,0.012068626781285275,NORMAL,0
2024-06-12 07:31:00,0.010056574819609525,NORMAL,0
2024-06-12 07:32:00,0.01204854812141275,NORMAL,0
2024-06-12 07:33:00,0.012043152318539797,NORMAL,0
2024-06-12 07:34:00,0.014045195149141366,NORMAL,0
2024-06-12 07:35:00,0.010044743042963093,NORMAL,0
2024-06-12 07:36:00,0.010047608056775063,NORMAL,0
2024-06-12 07:37:00,0.012043743293645093,NORMAL,0
2024-06-12 07:38:00,0.014046574492444053,NORMAL,0
2024-06-12 07:39:00,0.012046802753786324,NORMAL,0
2024-06-12 07:40:00,0.012045020678953734,NORMAL,0
2024-06-12 07:41:00,0.01405348338163458,NORMAL,0
2024-06-12 07:42:00,0.012049931888497668,NORMAL,0
2024-06-12 07:43:00,0.01205508643880603,NORMAL,0
2024-06-12 07:44:00,0.010048152847739404,NORMAL,0
2024-06-12 07:45:00,0.014044408210669646,NORMAL,0
2024-06-12 07:46:00,0.012051641105528688,NORMAL,0
2024-06-12 07:47:00,0.012046030429075472,NORMAL,0
2024-06-12 07:48:00,0.010044036729377696,NORMAL,0
2024-06-12 07:49:00,0.00805546865213546,NORMAL,0
2024-06-12 07:50:00,0.010047948669816835,NORMAL,0
2024-06-12 07:51:00,0.008054630960221403,NORMAL,0
2024-06-12 07:52:00,0.010050491958973,NORMAL,0
2024-06-12 07:53:00,0.010050225771701664,NORMAL,0
2024-06-12 07:54:00,0.010049997168389384,NORMAL,0
2024-06-12 07:55:00,0.012049397767725168,NORMAL,0
2024-06-12 07:56:00,0.012048400714149466,NORMAL,0
2024-06-12 07:57:00,0.010047883011575325,NORMAL,0
2024-06-12 07:58:00,0.012046918448788347,NORMAL,0
2024-06-12 07:59:00,0.010051668488595171,NORMAL,0
2024-06-12 08:00:00,0.012049855720135384,NORMAL,0
2024-06-12 08:01:00,0.010044891341531186,NORMAL,0
2024-06-12 08:02:00,0.010046118435420796,NORMAL,0
2024-06-12 08:03:00,0.0100565323207411,NORMAL,0
2024-06-12 08:04:00,0.010047547942813255,NORMAL,0
2024-06-12 08:05:00,0.010043699681555156,NORMAL,0
2024-06-12 08:06:00,0.012048094476369443,NORMAL,0
2024-06-12 08:07:00,0.010052253217290856,NORMAL,0
2024-06-12 08:08:00,0.010056598393712195,NORMAL,0
2024-06-12 08:09:00,0.010048768288252179,NORMAL,0
2024-06-12 08:10:00,0.010053908730478726,NORMAL,0
2024-06-12 08:11:00,0.010049993635911962,NORMAL,0
2024-06-12 08:12:00,0.012050766233471222,NORMAL,0
2024-06-12 08:13:00,0.014045506218157245,NORMAL,0
2024-06-12 08:14:00,0.0160426557562605,NORMAL,0
2024-06-12 08:15:00,0.01205914890425629,NORMAL,0
2024-06-12 08:16:00,0.012047241963329725,NORMAL,0
2024-06-12 08:17:00,0.01204659114711103,NORMAL,0
2024-06-12 08:18:00,0.010055158612667585,NORMAL,0
2024-06-12 08:19:00,0.01205670703467331,NORMAL,0
2024-06-12 08:20:00,0.014042214029235767,NORMAL,0
2024-06-12 08:21:00,0.014049657388444759,NORMAL,0
2024-06-12 08:22:00,0.012049233549361816,NORMAL,0
2024-06-12 08:23:00,0.010051342707592996,NORMAL,0
2024-06-12 08:24:00,0.012044195414375281,NORMAL,0
2024-06-12 08:25:00,0.010052708022849403,NORMAL,0
2024-06-12 08:26:00,0.012040372644434683,NORMAL,0
2024-06-12 08:27:00,0.012044798711314798,NORMAL,0
2024-06-12 08:28:00,0.012046114921133267,NORMAL,0
2024-06-12 08:29:00,0.010043605519749692,NORMAL,0
2024-06-12 08:30:00,0.014044722732127413,NORMAL,0
2024-06-12 08:31:00,0.012048420977691422,NORMAL,0
2024-06-12 08:32:00,0.012043041232856922,NORMAL,0
2024-06-12 08:33:00,0.01205902584962314,NORMAL,0
2024-06-12 08:34:00,0.01403677374115796,NORMAL,0
2024-06-12 08:35:00,0.012044054835598218,NORMAL,0
2024-06-12 08:36:00,0.012045625492930413,NORMAL,0
2024-06-12 08:37:00,0.01205162731758901,NORMAL,0
2024-06-12 08:38:00,0.01404485638055485,NORMAL,0
2024-06-12 08:39:00,0.012047895115130814,NORMAL,0
2024-06-12 08:40:00,0.012044475720642368,NORMAL,0
2024-06-12 08:41:00,0.0140461777090095,NORMAL,0
2024-06-12 08:42:00,0.012050295748224017,NORMAL,0
2024-06-12 08:43:00,0.014046503304474756,NORMAL,0
2024-06-12 08:44:00,0.01205392749881139,NORMAL,0
2024-06-12 08:45:00,0.016060790956922574,NORMAL,0
2024-06-12 08:46:00,0.012054104788432597,NORMAL,0
2024-06-12 08:47:00,0.012044842647184851,NORMAL,0
2024-06-12 08:48:00,0.014044858898036184,NORMAL,0
2024-06-12 08:49:00,0.012051842362154275,NORMAL,0
2024-06-12 08:50:00,0.012043740627006628,NORMAL,0
2024-06-12 08:51:00,0.012048627258365741,NORMAL,0
2024-06-12 08:52:00,0.014035997956729263,NORMAL,0
2024-06-12 08:53:00,0.014044934255129194,NORMAL,0
2024-06-12 08:54:00,0.014043829561036548,NORMAL,0
2024-06-12 08:55:00,0.012047797610022826,NORMAL,0
2024-06-12 08:56:00,0.0120459634939034,NORMAL,0
2024-06-12 08:57:00,0.014042372768803036,NORMAL,0
2024-06-12 08:58:00,0.012088548855273985,NORMAL,0
2024-06-12 08:59:00,0.012099837430752814,NORMAL,0
2024-06-12 09:00:00,0.012090889974671882,NORMAL,0
2024-06-12 09:01:00,0.014096120034868365,NORMAL,0
2024-06-12 09:02:00,0.012089882138126996,NORMAL,0
2024-06-12 09:03:00,0.014100161327281969,NORMAL,0
2024-06-12 09:04:00,0.012084272476669867,NORMAL,0
2024-06-12 09:05:00,0.014095822542789394,NORMAL,0
2024-06-12 09:06:00,0.014095645904366395,NORMAL,0
2024-06-12 09:07:00,0.012088910463091452,NORMAL,0
2024-06-12 09:08:00,0.016100460332760122,NORMAL,0
2024-06-12 09:09:00,0.014050681053835435,NORMAL,0
2024-06-12 09:10:00,0.01403522536280798,NORMAL,0
2024-06-12 09:11:00,0.0140483529183839,NORMAL,0
2024-06-12 09:12:00,0.0120434867979493,NORMAL,0
2024-06-12 09:13:00,0.012044004071241943,NORMAL,0
2024-06-12 09:14:00,0.010049698788643584,NORMAL,0
2024-06-12 09:15:00,0.012056285367463716,NORMAL,0
2024-06-12 09:16:00,0.010044500371586766,NORMAL,0
2024-06-12 09:17:00,0.014045394397602651,NORMAL,0
2024-06-12 09:18:00,0.012041241088183597,NORMAL,0
2024-06-12 09:19:00,0.012050198141252622,NORMAL,0
2024-06-12 09:20:00,0.010047033034206836,NORMAL,0
2024-06-12 09:21:00,0.01205522129140445,NORMAL,0
2024-06-12 09:22:00,0.014054293948778652,NORMAL,0
2024-06-12 09:23:00,0.01005423542825156,NORMAL,0
2024-06-12 09:24:00,0.012043830936192535,NORMAL,0
2024-06-12 09:25:00,0.012061299724620767,NORMAL,0
2024-06-12 09:26:00,0.014047459288907705,NORMAL,0
2024-06-12 09:27:00,0.010046537734306187,NORMAL,0
2024-06-12 09:28:00,0.012042121624574065,NORMAL,0
2024-06-12 09:29:00,0.010043036347051386,NORMAL,0
2024-06-12 09:30:00,0.012042375198972877,NORMAL,0
2024-06-12 09:31:00,0.01004910100324196,NORMAL,0
2024-06-12 09:32:00,0.010046403147280218,NORMAL,0
2024-06-12 09:33:00,0.012055443902965635,NORMAL,0
2024-06-12 09:34:00,0.014050851016567324,NORMAL,0
2024-06-12 09:35:00,0.012049101003241958,NORMAL,0
2024-06-12 09:36:00,0.010049267266149402,NORMAL,0
2024-06-12 09:37:00,0.012047077413910302,NORMAL,0
2024-06-12 09:38:00,0.014055522366892548,NORMAL,0
2024-06-12 09:39:00,0.012039315356843872,NORMAL,0
2024-06-12 09:40:00,0.012044054620957468,NORMAL,0
2024-06-12 09:41:00,0.012046582263166784,NORMAL,0
2024-06-12 09:42:00,0.01404629945397028,NORMAL,0
2024-06-12 09:43:00,0.014047157886001516,NORMAL,0
2024-06-12 09:44:00,0.012039519767597085,NORMAL,0
2024-06-12 09:45:00,0.010036147110222375,NORMAL,0
2024-06-12 09:46:00,0.012035400236811256,NORMAL,0
2024-06-12 09:47:00,0.008037464255001396,NORMAL,0
2024-06-12 09:48:00,0.0100352967872459,NORMAL,0
2024-06-12 09:49:00,0.010037893700209681,NORMAL,0
2024-06-12 09:50:00,0.010036986799386798,NORMAL,0
2024-06-12 09:51:00,0.0100392864276364,NORMAL,0
2024-06-12 09:52:00,0.01003456105332589,NORMAL,0
2024-06-12 09:53:00,0.008035676850529853,NORMAL,0
2024-06-12 09:54:00,0.008034972559660673,NORMAL,0
2024-06-12 09:55:00,0.010038982165278869,NORMAL,0
2024-06-12 09:56:00,0.008034197895729449,NORMAL,0
2024-06-12 09:57:00,0.010031303952710006,NORMAL,0
2024-06-12 09:58:00,0.01003462524909992,NORMAL,0
2024-06-12 09:59:00,0.01003663632378448,NORMAL,0
2024-06-12 10:00:00,0.010027778607545772,NORMAL,0
2024-06-12 10:01:00,0.010030600593163401,NORMAL,0
2024-06-12 10:02:00,0.01003739572275663,NORMAL,0
2024-06-12 10:03:00,0.010035807526728606,NORMAL,0
2024-06-12 10:04:00,0.010026691759558164,NORMAL,0
2024-06-12 10:05:00,0.0100268413896265,NORMAL,0
2024-06-12 10:06:00,0.008028007978471578,NORMAL,0
2024-06-12 10:07:00,0.010028015803763994,NORMAL,0
2024-06-12 10:08:00,0.014024247683541036,NORMAL,0
2024-06-12 10:09:00,0.012028015803763992,NORMAL,0
2024-06-12 10:10:00,0.008027691487048287,NORMAL,0
2024-06-12 10:11:00,0.010029807026294295,NORMAL,0
2024-06-12 10:12:00,0.01002658296034497,NORMAL,0
2024-06-12 10:13:00,0.01002743790173554,NORMAL,0
2024-06-12 10:14:00,0.008023620570573257,NORMAL,0
2024-06-12 10:15:00,0.010025422090402573,NORMAL,0
2024-06-12 10:16:00,0.010031300307455242,NORMAL,0
2024-06-12 10:17:00,0.01002699929791561,NORMAL,0
2024-06-12 10:18:00,0.010025136374461,NORMAL,0
2024-06-12 10:19:00,0.010026473042453292,NORMAL,0
2024-06-12 10:20:00,0.010026979891117664,NORMAL,0
2024-06-12 10:21:00,0.010026322126359448,NORMAL,0
2024-06-12 10:22:00,0.012032499494409422,NORMAL,0
2024-06-12 10:23:00,0.010031426643545276,NORMAL,0
2024-06-12 10:24:00,0.012028231781470822,NORMAL,0
2024-06-12 10:25:00,0.012030711304134457,NORMAL,0
2024-06-12 10:26:00,0.012027467929612613,NORMAL,0
2024-06-12 10:27:00,0.012029590395570267,NORMAL,0
2024-06-12 10:28:00,0.012029502796678571,NORMAL,0
2024-06-12 10:29:00,0.01402526586467866,NORMAL,0
2024-06-12 10:30:00,0.01403276390998508,NORMAL,0
2024-06-12 10:31:00,0.014024258830308101,NORMAL,0
2024-06-12 10:32:00,0.014031246359867511,NORMAL,0
2024-06-12 10:33:00,0.016034802356822184,NORMAL,0
2024-06-12 10:34:00,0.014028824319088019,NORMAL,0
2024-06-12 10:35:00,0.0140258759555436,NORMAL,0
2024-06-12 10:36:00,0.012027795009373222,NORMAL,0
2024-06-12 10:37:00,0.012029628092306666,NORMAL,0
2024-06-12 10:38:00,0.014031804200261833,NORMAL,0
2024-06-12 10:39:00,0.016030435610824498,NORMAL,0
2024-06-12 10:40:00,0.014033288277336398,NORMAL,0
2024-06-12 10:41:00,0.012029628065021825,NORMAL,0
2024-06-12 10:42:00,0.01602763076372503,NORMAL,0
2024-06-12 10:43:00,0.014031175313779388,NORMAL,0
2024-06-12 10:44:00,0.014029220891519801,NORMAL,0
2024-06-12 10:45:00,0.0120302680527966,NORMAL,0
2024-06-12 10:46:00,0.012031173145544017,NORMAL,0
2024-06-12 10:47:00,0.014024790906536511,NORMAL,0
2024-06-12 10:48:00,0.014027161449907,NORMAL,0
2024-06-12 10:49:00,0.014028538934202518,NORMAL,0
2024-06-12 10:50:00,0.01202750389103312,NORMAL,0
2024-06-12 10:51:00,0.012030892835638952,NORMAL,0
2024-06-12 10:52:00,0.01403036632188014,NORMAL,0
2024-06-12 10:53:00,0.01802841997957148,NORMAL,0
2024-06-12 10:54:00,0.01403214046591893,NORMAL,0
2024-06-12 10:55:00,0.012025505600206089,NORMAL,0
2024-06-12 10:56:00,0.016034105341910618,NORMAL,0
2024-06-12 10:57:00,0.014027172953195988,NORMAL,0
2024-06-12 10:58:00,0.012029397366233752,NORMAL,0
2024-06-12 10:59:00,0.01402763076372503,NORMAL,0
2024-06-12 11:00:00,0.014030338824217326,NORMAL,0
2024-06-12 11:01:00,0.014027303218303134,NORMAL,0
2024-06-12 11:02:00,0.01402578678140708,NORMAL,0
2024-06-12 11:03:00,0.016029397366233752,NORMAL,0
2024-06-12 11:04:00,0.01603599476258387,NORMAL,0
2024-06-12 11:05:00,0.014028419979571483,NORMAL,0
2024-06-12 11:06:00,0.014021308193026927,NORMAL,0
2024-06-12 11:07:00,0.016032567440939602,NORMAL,0
2024-06-12 11:08:00,0.014025576697225917,NORMAL,0
2024-06-12 11:09:00,0.014024750419470367,NORMAL,0
2024-06-12 11:10:00,0.0120211802762351,NORMAL,0
2024-06-12 11:11:00,0.014019790322767223,NORMAL,0
2024-06-12 11:12:00,0.012023531807528343,NORMAL,0
2024-06-12 11:13:00,0.012026169700504397,NORMAL,0
2024-06-12 11:14:00,0.012028593118258869,NORMAL,0
2024-06-12 11:15:00,0.014023758468159942,NORMAL,0
2024-06-12 11:16:00,0.014019857681763826,NORMAL,0
2024-06-12 11:17:00,0.014028368340281306,NORMAL,0
2024-06-12 11:18:00,0.014027700463760995,NORMAL,0
2024-06-12 11:19:00,0.014025126024411295,NORMAL,0
2024-06-12 11:20:00,0.014023761074771757,NORMAL,0
2024-06-12 11:21:00,0.01202705909901124,NORMAL,0
2024-06-12 11:22:00,0.016024346458303626,NORMAL,0
2024-06-12 11:23:00,0.014018648215700525,NORMAL,0
2024-06-12 11:24:00,0.01602453784873069,NORMAL,0
2024-06-12 11:25:00,0.014024738053980402,NORMAL,0
2024-06-12 11:26:00,0.01603022588316526,NORMAL,0
2024-06-12 11:27:00,0.012026845178581425,NORMAL,0
2024-06-12 11:28:00,0.014031166695407594,NORMAL,0
2024-06-12 11:29:00,0.018032179228583117,NORMAL,0
2024-06-12 11:30:00,0.014023355838493446,NORMAL,0
2024-06-12 11:31:00,0.016026102379706572,NORMAL,0
2024-06-12 11:32:00,0.014024832976123437,NORMAL,0
2024-06-12 11:33:00,0.014024626857339174,NORMAL,0
2024-06-12 11:34:00,0.0140302934931824,NORMAL,0
2024-06-12 11:35:00,0.01803452478267718,NORMAL,0
2024-06-12 11:36:00,0.016025779894713196,NORMAL,0
2024-06-12 11:37:00,0.014019876628357453,NORMAL,0
2024-06-12 11:38:00,0.014019204117052143,NORMAL,0
2024-06-12 11:39:00,0.014021330130039134,NORMAL,0
2024-06-12 11:40:00,0.014025149372959279,NORMAL,0
2024-06-12 11:41:00,0.014023466685888709,NORMAL,0
2024-06-12 11:42:00,0.014024051996661003,NORMAL,0
2024-06-12 11:43:00,0.012029978293241584,NORMAL,0
2024-06-12 11:44:00,0.01402291051168868,NORMAL,0
2024-06-12 11:45:00,0.01403047031532333,NORMAL,0
2024-06-12 11:46:00,0.014025032866687982,NORMAL,0
2024-06-12 11:47:00,0.010027438163670015,NORMAL,0
2024-06-12 11:48:00,0.012025426625143155,NORMAL,0
2024-06-12 11:49:00,0.014030511779186784,NORMAL,0
2024-06-12 11:50:00,0.014032289124646925,NORMAL,0
2024-06-12 11:51:00,0.014030007840905457,NORMAL,0
2024-06-12 11:52:00,0.016028082946300856,NORMAL,0
2024-06-12 11:53:00,0.018043398435082052,NORMAL,0
2024-06-12 11:54:00,0.016027625677830656,NORMAL,0
2024-06-12 11:55:00,0.016028654942070716,NORMAL,0
2024-06-12 11:56:00,0.016025478957468295,NORMAL,0
2024-06-12 11:57:00,0.012020607993064914,NORMAL,0
2024-06-12 11:58:00,0.012027521708034328,NORMAL,0
2024-06-12 11:59:00,0.014026378991606182,NORMAL,0
2024-06-12 12:00:00,0.014027446303647596,NORMAL,0
2024-06-12 12:01:00,0.012034121054341086,NORMAL,0
2024-06-12 12:02:00,0.016040929298847914,NORMAL,0
2024-06-12 12:03:00,0.010027720232537833,NORMAL,0
2024-06-12 12:04:00,0.010030714261811229,NORMAL,0
2024-06-12 12:05:00,0.010028246136935197,NORMAL,0
2024-06-12 12:06:00,0.012028663798730122,NORMAL,0
2024-06-12 12:07:00,0.012025829360311036,NORMAL,0
